gem_location_id,plant_name,province,latitude,longitude,treated,pilot,cohort_year,year,q,yq,so2_mean,so2_median,n_valid_days,so2_std
L100000100598,Zhangjiakou power station,Hebei,40.6595781,114.9438143,0,,0,2021,2,2021Q2,0.0048703703235972,-0.0040000020526349,27,0.2339321505975422
L100000100610,Qitaihe power station,Heilongjiang,45.7604176,131.0533476,0,,0,2021,2,2021Q2,-0.0042592584396953,-0.0466666631400585,27,0.2391273829011098
L100000100647,Datang Sanmenxia power station,Henan,34.6855176,111.0274363,0,,0,2021,2,2021Q2,0.1555579722575519,0.1420000046491623,23,0.2596182102465848
L100000100648,Xinyang power station,Henan,32.109018,114.140877,0,,0,2021,2,2021Q2,0.0728508752623671,0.1400000005960464,19,0.2785532691460501
L100000100650,Dengfeng-2 power station,Henan,34.39274,113.19878,0,,0,2021,2,2021Q2,0.1000082873455856,0.089999996125698,23,0.2416309964017735
L100000100657,Hebi power station,Henan,35.851366,114.1798126,0,,0,2021,2,2021Q2,0.0923448287046932,0.0600000023841857,29,0.2732945561276617
L100000100664,Henan Xin'an power station,Henan,34.7413202,112.0634119,0,,0,2021,2,2021Q2,-0.0034938289634423,0.0316666662693023,27,0.270810775604161
L100000100665,Henan Xinmi power station,Henan,34.50003,113.59801,0,,0,2021,2,2021Q2,0.1287301573015394,0.1375000029802322,21,0.2687169409964205
L100000100677,Qinbei power station,Henan,35.1676,112.71654,0,,0,2021,2,2021Q2,0.1324942522553791,0.1600000411272049,29,0.2687307854542711
L100000100680,Jiaozuo Danhe power station,Henan,35.188487,112.887561,0,,0,2021,2,2021Q2,0.1317980320931508,0.0599999986588954,29,0.2481425053975765
L100000100696,Nanyang Yahekou power station,Henan,33.3086427,112.644474,0,,0,2021,2,2021Q2,0.1413492100934187,0.1700000017881393,21,0.2246055951451273
L100000100697,Pingdingshan Luyang power station,Henan,33.82189,113.01438,0,,0,2021,2,2021Q2,0.0107460386341526,0.0180000010877847,21,0.293672488205417
L100000100707,Nanyang Neixiang power station,Henan,33.086416,111.90004,0,,0,2021,2,2021Q2,0.2092989403754472,0.1492857076227664,18,0.2838151999188675
L100000100716,Xuchang Yulong power station,Henan,34.1751132,113.3581446,0,,0,2021,2,2021Q2,0.0465313827788287,0.037500001490116,22,0.2792395024928488
L100000100717,Yaomeng power station,Henan,33.7379928,113.2418822,0,,0,2021,2,2021Q2,-0.0377083335071802,-0.0737499967217445,20,0.296163682167907
L100000100730,Dabieshan power station,Hubei,31.1420662,114.8921871,1,HB_pilot,2014,2021,2,2021Q2,0.0352962968043155,-0.050000000745058,9,0.2729316901000223
L100000100737,Hanchuan power station,Hubei,30.6566087,113.9172741,1,HB_pilot,2014,2021,2,2021Q2,0.0997738138373408,0.1558333337306975,14,0.3394019625839891
L100000100740,Huadian Xisaishan power station,Hubei,30.203056,115.180278,1,HB_pilot,2014,2021,2,2021Q2,0.1628571354917117,0.1533333361148834,7,0.2096816560315779
L100000100742,Yangluo power station,Hubei,30.6938889,114.5430556,1,HB_pilot,2014,2021,2,2021Q2,-0.0458181812004609,0.0600000023841857,11,0.378963283508552
L100000100745,Hubei Ezhou power station,Hubei,30.5517656,114.6420121,1,HB_pilot,2014,2021,2,2021Q2,0.0906666665337979,0.0416666660457849,10,0.3686672700136569
L100000100751,Puqi Xianning power station,Hubei,29.66523,113.87296,1,HB_pilot,2014,2021,2,2021Q2,0.1808285693638027,0.003571433480829,10,0.420378917886151
L100000100760,Huadian Xiangyang power station,Hubei,31.9118256,112.16692,1,HB_pilot,2014,2021,2,2021Q2,0.161820507966555,0.2283333092927932,13,0.2472126605493847
L100000100771,Pingjiang power station,Hunan,28.808542,113.54144,0,,0,2021,2,2021Q2,0.1351428585393087,0.0940000042319297,7,0.0926344550294566
L100000100773,Huaneng Yueyang power station,Hunan,29.4497908,113.1623018,0,,0,2021,2,2021Q2,0.1270370372674531,0.0133333401754498,9,0.6166975116169373
L100000100779,Jinzhushan power station,Hunan,27.6252776,111.4823651,0,,0,2021,2,2021Q2,0.1069047621318271,0.0966666713356971,7,0.2400046816603343
L100000100782,Liyujiang power station,Hunan,25.940443,113.192476,0,,0,2021,2,2021Q2,-0.0361666660755872,-0.1490000002086162,4,0.3227343287817468
L100000100785,Shenhua Yongzhou power station,Hunan,26.56672,111.492692,0,,0,2021,2,2021Q2,-0.0065000005066394,-0.050000000745058,5,0.1532318597011019
L100000100786,Guoneng Yueyang power station,Hunan,29.6129835,112.754572,0,,0,2021,2,2021Q2,0.1298333417624235,0.0599999986588954,10,0.5287607433506964
L100000100788,Xiangtan power station,Hunan,27.8282792,112.9968045,0,,0,2021,2,2021Q2,-0.0149999931454658,-0.0399999916553497,4,0.1879272789894303
L100000100789,Yiyang power station,Hunan,28.5966667,112.2686111,0,,0,2021,2,2021Q2,0.1255978896386093,0.0979999899864196,9,0.1828902269945677
L100000100795,Baotou Aluminum power station,Inner Mongolia,40.557202,110.148382,1,IM_voluntary,2015,2021,2,2021Q2,0.1619999988023379,0.1500000059604644,33,0.3265015096342711
L100000100811,Chifeng Yuanbaoshan power station,Inner Mongolia,42.303333,119.324167,1,IM_voluntary,2015,2021,2,2021Q2,0.1162469142970318,0.03999999538064,27,0.2800169055638087
L100000100813,Chuangyuan Smelter power station,Inner Mongolia,45.437275,119.427496,1,IM_voluntary,2015,2021,2,2021Q2,-0.0018988107573629,0.0092857179115526,24,0.296384470055292
L100000100822,Daihai power station,Inner Mongolia,40.519675,112.667725,1,IM_voluntary,2015,2021,2,2021Q2,0.0890724656131604,0.0133333327248692,23,0.3037835507485583
L100000100823,Dalate power station,Inner Mongolia,40.36695,109.99604,1,IM_voluntary,2015,2021,2,2021Q2,0.1305153038352728,0.1112500056624412,35,0.290560903085676
L100000100830,Togtoh power station,Inner Mongolia,40.1952329,111.358881,1,IM_voluntary,2015,2021,2,2021Q2,-0.0004761940965961,0.0833333283662795,28,0.3354920944671214
L100000100845,Guoneng Shanghaimiao power station,Inner Mongolia,38.309587,106.679378,1,IM_voluntary,2015,2021,2,2021Q2,0.0524114645668305,0.0458333306014537,32,0.2976465778192652
L100000100847,Jiangsu Energy Group Wulagai power station,Inner Mongolia,45.955947,119.106454,1,IM_voluntary,2015,2021,2,2021Q2,0.0495833311385164,0.0383333321660756,24,0.1644888507102455
L100000100861,Hohhot Jinshan cogen power station,Inner Mongolia,40.7072133,111.4600879,1,IM_voluntary,2015,2021,2,2021Q2,0.0202261876880324,0.0158333354629576,28,0.2750797239481399
L100000100863,Hongjun Aluminum power station,Inner Mongolia,45.5128784,119.6504373,1,IM_voluntary,2015,2021,2,2021Q2,-0.0344999998109415,0.019166663987562,20,0.2567202341100298
L100000100887,Shangdu power station,Inner Mongolia,42.22369,116.029256,1,IM_voluntary,2015,2021,2,2021Q2,-0.0168095216864631,-0.044999998062849,21,0.2287337995379104
L100000100888,Inner Mongolia Changcheng power station,Inner Mongolia,38.249688,106.657876,1,IM_voluntary,2015,2021,2,2021Q2,0.0524114645668305,0.0458333306014537,32,0.2976465778192652
L100000100894,Yimin power station,Inner Mongolia,48.549722,119.773889,1,IM_voluntary,2015,2021,2,2021Q2,-0.0165599359135175,0.0257142875343561,29,0.2781032282604833
L100000100899,Huolinhe Zhanute power station,Inner Mongolia,45.409847,119.596739,1,IM_voluntary,2015,2021,2,2021Q2,-0.0513605417107187,0.015714282169938,21,0.2610409569256372
L100000100910,Jining power station,Inner Mongolia,41.053294,113.153289,1,IM_voluntary,2015,2021,2,2021Q2,0.0364285751656141,-0.0016666700830683,21,0.2103642890609038
L100000100913,Junggar Suancigou power station,Inner Mongolia,39.711744,111.200548,1,IM_voluntary,2015,2021,2,2021Q2,0.1161481517246337,0.1200000047683715,27,0.2406279116192528
L100000100933,Mengtai Beijiao power station,Inner Mongolia,39.846004,109.984888,1,IM_voluntary,2015,2021,2,2021Q2,0.0677670080879969,0.036250002682209,35,0.2025155052640898
L100000100937,Ordos Power Qipanjing power station,Inner Mongolia,39.385235,106.965664,1,IM_voluntary,2015,2021,2,2021Q2,0.0316911524959972,0.0871428698301315,35,0.2735097071675312
L100000100948,Inner Mongolia Shenglu power station,Inner Mongolia,38.373756,106.782583,1,IM_voluntary,2015,2021,2,2021Q2,0.0518865572281784,0.0221666656434535,34,0.2312648203731361
L100000100954,Tongliao power station,Inner Mongolia,43.6713737,122.1535206,1,IM_voluntary,2015,2021,2,2021Q2,0.0180203069330138,-0.0028571342118084,34,0.2374261738053917
L100000100969,Changshu-1 power station,Jiangsu,31.753204,120.9634852,0,,0,2021,2,2021Q2,0.1919333375059068,0.1213333271443843,20,0.3734329447323375
L100000100970,Changshu-2 power station,Jiangsu,31.757764,120.97813,0,,0,2021,2,2021Q2,0.1827631646669224,0.1599999964237213,19,0.3691788036360025
L100000100973,Yancheng Binhai power station,Jiangsu,34.307421,120.246943,0,,0,2021,2,2021Q2,0.0993666660040617,0.0589999966323375,20,0.3205291960922103
L100000100974,Changzhou power station,Jiangsu,31.9583333,119.9925,0,,0,2021,2,2021Q2,-0.0380000015720725,-0.0400000028312206,20,0.3289192795780923
L100000100982,Taizhou power station,Jiangsu,32.187206,119.914444,0,,0,2021,2,2021Q2,-0.0255428587645292,-0.0271428581327199,25,0.304000657756238
L100000100984,Guohua Xuzhou power station,Jiangsu,34.395144,117.259705,0,,0,2021,2,2021Q2,0.0213869044790044,0.0215476192533969,20,0.2454091915093947
L100000100988,Jurong power station,Jiangsu,32.19575,119.2497,0,,0,2021,2,2021Q2,0.0364062541630119,0.0499999988824128,16,0.3658858762307793
L100000100993,Jinling power station,Jiangsu,32.17178,119.01977,0,,0,2021,2,2021Q2,0.0713888869310418,0.0708333244547247,18,0.2647092668650353
L100000100997,Huaneng Taicang power station,Jiangsu,31.656908,121.17932,0,,0,2021,2,2021Q2,0.0911250049248337,0.0587500035762786,20,0.3584461387249025
L100000100998,Jianbi power station,Jiangsu,32.17693,119.57554,0,,0,2021,2,2021Q2,0.0253137236406259,0.0083333356305956,17,0.2614208102742518
L100000101000,Guoxin Jingjiang power station,Jiangsu,32.030487,120.383144,0,,0,2021,2,2021Q2,0.1068636372008106,0.0700000002980231,22,0.3400672573065341
L100000101005,Jiangsu Nantong power station,Jiangsu,32.03214,120.76956,0,,0,2021,2,2021Q2,0.160238091102136,0.1199999973177909,21,0.4353919881293618
L100000101008,Jiangsu Sheyanggang power station,Jiangsu,33.8185009,120.4633498,0,,0,2021,2,2021Q2,0.038979997690767,0.0199999921023845,25,0.3673605881439573
L100000101018,Ligang power station,Jiangsu,31.940813,120.0766476,0,,0,2021,2,2021Q2,0.0485555560638507,0.0599999986588954,21,0.3042534012456491
L100000101020,Lusigang power station,Jiangsu,32.05858,121.72669,0,,0,2021,2,2021Q2,0.0113166752737015,-0.106000006198883,20,0.4012230622614782
L100000101039,Xinhai power station,Jiangsu,34.57789,119.12671,0,,0,2021,2,2021Q2,0.0794772301071687,0.0928571373224258,23,0.2858527599001199
L100000101044,Xuzhou Pengcheng power station,Jiangsu,34.3779,117.17591,0,,0,2021,2,2021Q2,0.0318047679960727,0.0314285773783921,20,0.2186699977917773
L100000101047,Guoxin Yangzhou power station,Jiangsu,32.267778,119.419444,0,,0,2021,2,2021Q2,0.0406249990919604,0.0550000015646219,16,0.3649530087150457
L100000101053,Zhangjiagang Shazhou power station,Jiangsu,31.989733,120.6879258,0,,0,2021,2,2021Q2,0.1669365084242252,0.1099999919533729,21,0.4349400122223176
L100000101057,Fuzhou power station,Jiangxi,27.7844943,116.5644289,0,,0,2021,2,2021Q2,0.0037708305753767,-0.0326666701585054,8,0.2032614812971882
L100000101058,Datang Xinyu power station,Jiangxi,27.679755,114.956506,0,,0,2021,2,2021Q2,0.1809444415072599,0.1625000014901161,6,0.0905821724278268
L100000101060,Fengcheng power station,Jiangxi,28.1943602,115.7088424,0,,0,2021,2,2021Q2,0.0136000035330653,-0.0100000025704503,5,0.2457209769407329
L100000101063,Guixi power station,Jiangxi,28.28914,117.2235,0,,0,2021,2,2021Q2,0.0136111045980619,-0.0450000017881393,9,0.2884952558336802
L100000101068,Jinggangshan power station,Jiangxi,27.0474697,115.0203859,0,,0,2021,2,2021Q2,-0.0233333325013518,-0.0299999974668025,6,0.0992807470893169
L100000101069,Ruijin power station,Jiangxi,25.9244055,115.1028219,0,,0,2021,2,2021Q2,0.1255555513004461,0.1499999910593032,3,0.0957040167074262
L100000101074,Shenhua Jiujiang power station,Jiangxi,29.826619,116.375973,0,,0,2021,2,2021Q2,0.0718253937860329,0.0650000013411044,12,0.199916579247678
L100000101114,Shuangliao power station,Jilin,43.5282178,123.4633255,0,,0,2021,2,2021Q2,0.0086371091933086,0.0333333350718021,29,0.3762863072418469
L100000101160,Yingkou power station,Liaoning,40.303837,122.105968,0,,0,2021,2,2021Q2,0.0497849435215034,0.0866666659712791,31,0.2802653264744791
L100000101178,Suizhong power station,Liaoning,40.07962,120.00959,0,,0,2021,2,2021Q2,0.116351701305913,0.1371428519487381,35,0.2807217627083677
L100000101181,Tieling power station,Liaoning,42.3450141,123.8030455,0,,0,2021,2,2021Q2,0.0794656109064817,0.0674999952316284,27,0.2960030974282736
L100000101187,Daba power station,Ningxia,37.9916691,105.9247833,0,,0,2021,2,2021Q2,0.0777777772086361,0.0499999914318322,30,0.2307688872611482
L100000101190,Ningdong Fangjiazhuang power station,Ningxia,37.837649,106.666501,0,,0,2021,2,2021Q2,0.0335064959909879,0.0385714247822761,33,0.2400194544071869
L100000101191,Shizuishan power station,Ningxia,39.2848224,106.7890371,0,,0,2021,2,2021Q2,0.0879411759567173,0.0466666594147682,34,0.2685367062253403
L100000101192,Ningdong power station,Ningxia,37.844757,106.786777,0,,0,2021,2,2021Q2,0.019662337758663,0.00499999942258,33,0.2338218157331994
L100000101203,Ningxia Lingwu power station,Ningxia,38.148333,106.345833,0,,0,2021,2,2021Q2,0.0606264387787287,0.0066666677594184,29,0.2963940735629262
L100000101219,Yuanyang Lake power station,Ningxia,38.0575,106.691389,0,,0,2021,2,2021Q2,0.0523737433056036,0.0433333329856395,33,0.2998291729121527
L100000101244,Fugu Qingshuichuan power station,Shaanxi,39.2048853,111.1190328,0,,0,2021,2,2021Q2,0.0668333353868757,0.0194999990053474,26,0.1959998665779613
L100000101246,Guodian Baoji-2 power station,Shaanxi,34.4980333,107.2181511,0,,0,2021,2,2021Q2,0.0116041682776994,0.0133333415724337,16,0.3662987747571302
L100000101252,Hancheng power station,Shaanxi,35.6007189,110.5557051,0,,0,2021,2,2021Q2,0.1022666710615157,0.116000011563301,25,0.2128584410277014
L100000101265,Leilongwan power station,Shaanxi,37.925376,109.101678,0,,0,2021,2,2021Q2,0.1041190450219437,0.1371428668498993,25,0.1908239826309961
L100000101269,Pucheng power station,Shaanxi,34.9779314,109.7999759,0,,0,2021,2,2021Q2,0.0799416631460189,0.0850000008940696,20,0.3416446812695847
L100000101277,Fugu Miaogoumen power station,Shaanxi,39.208319,110.784956,0,,0,2021,2,2021Q2,0.0756730791539526,0.0733333285897969,26,0.2315975930625314
L100000101278,Jinjie power station,Shaanxi,38.7368389,110.1661297,0,,0,2021,2,2021Q2,0.0868505747699788,0.0750000104308128,29,0.2319932322704156
L100000101297,Yulin Hengshan power station,Shaanxi,38.03372,109.415067,0,,0,2021,2,2021Q2,0.0948333314213997,0.0583333373069763,26,0.2199979669476831
L100000101307,Binzhou Boxing power station,Shandong,37.27629,118.330855,0,,0,2021,2,2021Q2,0.0922638879144667,0.0500000026077031,24,0.2832880767926527
L100000101316,Datang Dongying power station,Shandong,38.113151,118.910229,0,,0,2021,2,2021Q2,0.0761717168727156,0.1028571277856826,33,0.2623898551354797
L100000101332,Guohua Shouguang power station,Shandong,37.269686,118.906738,0,,0,2021,2,2021Q2,0.0028958299856943,-0.0216666653286665,24,0.3287222520300228
L100000101339,Huadian Laizhou power station,Shandong,37.432222,120.018056,0,,0,2021,2,2021Q2,-0.0181333347409963,-0.0099999997764825,25,0.3237486695278794
L100000101341,Shiliquan power station,Shandong,34.814444,117.573056,0,,0,2021,2,2021Q2,0.1344642840946714,0.0999999977648258,24,0.3444086737619481
L100000101342,Huadian Weifang power station,Shandong,36.6656392,119.2632115,0,,0,2021,2,2021Q2,0.0794199991226196,0.0612500049173831,25,0.2486809460258999
L100000101344,Huaneng Dezhou power station,Shandong,37.449349,116.2415516,0,,0,2021,2,2021Q2,0.1615053810059062,0.1816666722297668,31,0.2791827373211741
L100000101348,Huaneng Laiwu power station,Shandong,36.1342702,117.6849675,0,,0,2021,2,2021Q2,0.1239151093784881,0.1079999953508377,23,0.2204612659320778
L100000101383,Rizhao power station,Shandong,35.3454727,119.5104761,0,,0,2021,2,2021Q2,0.0638047640132052,0.0585714243352413,25,0.2048274454541817
L100000101399,Shiheng-2 power station,Shandong,36.2123187,116.5136301,0,,0,2021,2,2021Q2,0.0923200008273124,0.1299999952316284,25,0.5078742252608796
L100000101409,Weihai power station,Shandong,37.44899,122.20724,0,,0,2021,2,2021Q2,0.1327999955788254,0.1000000014901161,25,0.3266043662977175
L100000101415,Weiqiao Huji power station,Shandong,37.347901,117.781587,0,,0,2021,2,2021Q2,0.1371428653531308,0.0971428640186786,28,0.2804717390079155
L100000101420,Weiqiao Zouping-1 power station,Shandong,36.9106725,117.7853572,0,,0,2021,2,2021Q2,0.1269980937615036,0.0949999988079071,25,0.3079403851362566
L100000101425,Weiqiao Zouping-7 power station,Shandong,36.896297,117.860459,0,,0,2021,2,2021Q2,0.1261314305290579,0.1799999773502349,25,0.3004028015012537
L100000101429,Shandong Xinfa Xinyuan power station,Shandong,36.615766,116.225215,0,,0,2021,2,2021Q2,0.2038968281199534,0.2316666617989539,30,0.3509150693099184
L100000101442,Zouxian power station,Shandong,35.3255698,116.9260912,0,,0,2021,2,2021Q2,0.1573086376991812,0.0850000008940696,27,0.3761458094287519
L100000101444,Shanghai Caojing power station,Shanghai,30.76073,121.4008,1,SH_pilot,2013,2021,2,2021Q2,0.128666671924293,0.0841666683554649,22,0.2811767782329207
L100000101447,Shanghai Shidongkou power station,Shanghai,31.4650719,121.4048433,1,SH_pilot,2013,2021,2,2021Q2,0.0021515177054838,0.0044999979436397,22,0.3105940457565759
L100000101448,Waigaoqiao power station,Shanghai,31.3536333,121.6002746,1,SH_pilot,2013,2021,2,2021Q2,0.0577536228710137,0.0666666701436042,23,0.2657172711255661
L100000101515,Shanxi Zhaoguang power station,Shanxi,36.5537987,111.6917736,0,,0,2021,2,2021Q2,0.070467957188017,0.0824999995529651,26,0.3643186980248594
L100000101518,Shenhua Hequ power station,Shanxi,39.3830746,111.1843014,0,,0,2021,2,2021Q2,0.0636751711468345,0.0335714323446154,28,0.2422719465299616
L100000101519,Shentou power station,Shanxi,39.550981,112.488736,0,,0,2021,2,2021Q2,-0.0088846159275048,0.0108333330135792,26,0.2104172172523618
L100000101529,Tongmei Tashan power station,Shanxi,39.9249917,113.0839199,0,,0,2021,2,2021Q2,0.0407579358822355,0.0314285708591341,24,0.2326291396023881
L100000101542,Xishan Gujiao power station,Shanxi,37.8952266,112.0930982,0,,0,2021,2,2021Q2,0.0145079344511032,0.0950000062584877,21,0.3318542623933938
L100000101543,Yangcheng power station,Shanxi,35.466123,112.5742039,0,,0,2021,2,2021Q2,0.0460229886631513,0.0333333313465118,29,0.2505834309335352
L100000101551,Yuguang Coal power station,Shanxi,38.078135,113.482791,0,,0,2021,2,2021Q2,0.0515942909196019,0.0600000023841857,25,0.3314433037923761
L100000101554,Zhangshan power station,Shanxi,36.326115,113.081402,0,,0,2021,2,2021Q2,0.0463059955811196,0.050000000745058,27,0.2964922602117387
L100000101555,Changzhi power station,Shanxi,36.3226498,113.0816012,0,,0,2021,2,2021Q2,0.0463059955811196,0.050000000745058,27,0.2964922602117387
L100000101567,Guang'an power station,Sichuan,30.5288201,106.8264802,0,,0,2021,2,2021Q2,0.1590833375230431,0.2374999970197677,8,0.2458336431925388
L100000101580,Tianming power station,Sichuan,31.869616,104.910148,0,,0,2021,2,2021Q2,0.0480303032831712,-0.0799999982118606,11,0.4116948812382711
L100000101588,Panshan power station,Tianjin,39.9801382,117.4630704,1,TJ_pilot,2013,2021,2,2021Q2,0.0290384604595601,0.0149999959394335,26,0.276386267109756
L100000101589,Tianjin Beijiang power station,Tianjin,39.2193209,117.9298639,1,TJ_pilot,2013,2021,2,2021Q2,0.0446436773054301,-0.016666667535901,29,0.3344898260276171
L100000101617,East Hope Metals Wucaiwan power station,Xinjiang,44.6829461,89.1158667,0,,0,2021,2,2021Q2,0.123991493800921,0.0878571420907974,42,0.2552213005486945
L100000101668,Xinjiang Qiya Smelter power station,Xinjiang,44.8955881,89.049629,0,,0,2021,2,2021Q2,0.1217051272590954,0.0775000005960464,39,0.2274341554840206
L100000101675,Shenhua Guoneng Hami power station,Xinjiang,42.411226,93.009166,0,,0,2021,2,2021Q2,0.0177134158226048,0.0100000128149986,41,0.1274817841856854
L100000101677,Shenhua Zhundong Wucaiwan power station,Xinjiang,44.795533,89.149825,0,,0,2021,2,2021Q2,0.1294358912377785,0.0433333329856395,39,0.274930410714225
L100000101681,Tianchi Changji cogen power station,Xinjiang,44.004362,87.171961,0,,0,2021,2,2021Q2,0.2146354125870857,0.1559999957680701,32,0.3223773045000428
L100000101682,Tianchi Energy Zhundong Wucaiwan power station,Xinjiang,44.8524482,89.1959171,0,,0,2021,2,2021Q2,0.1194697529127871,0.0480000004172325,37,0.2442840521863725
L100000101696,Wucaiwan Bei'er power station,Xinjiang,44.8388927,89.1908616,0,,0,2021,2,2021Q2,0.1258958307327702,0.0700000002980232,40,0.2384922958860637
L100000101697,Wujiaqu power station,Xinjiang,44.26892,87.687877,0,,0,2021,2,2021Q2,0.2030427340083779,0.1599999964237213,39,0.3752569956190342
L100000101709,XPCC Shihezi Cogen power station,Xinjiang,44.428094,86.093609,0,,0,2021,2,2021Q2,0.0844645903756221,0.0828571394085884,39,0.2177409825069867
L100000101716,Diandong power station,Yunnan,25.19943,104.6819,0,,0,2021,2,2021Q2,0.059615386578326,0.085999995470047,13,0.2086047103877257
L100000101730,Wushashan power station,Zhejiang,29.505411,121.662934,0,,0,2021,2,2021Q2,-0.0053333317240079,-0.0749999955296516,15,0.3635026942560996
L100000101731,Beilun power station,Zhejiang,29.9427256,121.8131207,0,,0,2021,2,2021Q2,0.1613055554529031,0.1200000047683715,18,0.316035978987731
L100000101732,Guohua Zhoushan power station,Zhejiang,30.103996,122.184817,0,,0,2021,2,2021Q2,0.1758596552045721,0.1333333253860473,19,0.3958995681833159
L100000101736,Yuhuan power station,Zhejiang,28.1151529,121.1391369,0,,0,2021,2,2021Q2,-0.0286176461069022,-0.0700000002980232,17,0.2305661158678646
L100000101737,China Resources Wenzhou power station,Zhejiang,27.4974228,120.6631851,0,,0,2021,2,2021Q2,0.1241228056973532,0.1133333370089531,19,0.1969124059307453
L100000101739,Jiaxing power station,Zhejiang,30.62804,121.14422,0,,0,2021,2,2021Q2,0.0519250016659498,0.1252499967813491,20,0.3718942114595314
L100000101742,Lanxi power station,Zhejiang,29.1866175,119.5068449,0,,0,2021,2,2021Q2,0.1358333309491475,0.0875000059604644,15,0.2441615885246088
L100000101747,Ninghai power station,Zhejiang,29.4817622,121.5114792,0,,0,2021,2,2021Q2,-0.0286666686336199,-0.0750000029802322,15,0.3751938442526789
L100000101750,Zhejiang Taizhou-2 power station,Zhejiang,29.012395,121.695507,0,,0,2021,2,2021Q2,-0.067607843043173,0.0099999997764825,17,0.2493170981705393
L100000101761,Zheneng Liuheng power station,Zhejiang,29.7593387,122.1266091,0,,0,2021,2,2021Q2,0.067764702526962,0.1149999946355819,17,0.3216661374266788
L100000101762,Zheneng Wenzhou power station,Zhejiang,27.9957103,120.8358582,0,,0,2021,2,2021Q2,-0.0919607826782499,-0.0879999920725822,17,0.2178489600614899
L100000101763,Zheneng Yueqing power station,Zhejiang,28.1704074,121.0889375,0,,0,2021,2,2021Q2,0.0233725504401852,-0.0360000021755695,17,0.2545050167717599
L100000104506,Fu County power station,Shaanxi,35.858656,109.2167,0,,0,2021,2,2021Q2,0.0859792976356718,0.0657142847776413,23,0.2793879528903072
L100000104758,Hubei Yicheng power station,Hubei,31.781843,112.129461,1,HB_pilot,2014,2021,2,2021Q2,0.0651515078815546,0.0333333313465118,11,0.2438003073221297
L100000104917,Shanggao power station,Jiangxi,28.185566,114.825697,0,,0,2021,2,2021Q2,0.0880952312477997,0.1483333259820938,7,0.2413051325705354
L100000104944,Hami-Chongqing UHV Transmission Line power station,Xinjiang,44.53792,92.926001,0,,0,2021,2,2021Q2,0.0162952383581016,0.0100000007078051,35,0.1405388490544767
L100000104970,Jiangsu Guoxin Shazhou power station,Jiangsu,31.985654,120.684419,0,,0,2021,2,2021Q2,0.1669365084242252,0.1099999919533729,21,0.4349400122223176
L100000105025,Datong-2 power station,Shanxi,40.0279118,113.2933181,0,,0,2021,2,2021Q2,0.0740208372202081,0.0808333307504653,24,0.198917464254662
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2021,3,2021Q3,0.0226979142753407,0.0394999990239739,16,0.2764917354064665
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2021,3,2021Q3,0.0624999975164731,0.2000000029802321,12,0.3735198106067188
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2021,3,2021Q3,0.1336458381265401,0.1549999937415122,16,0.1823206607446087
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2021,3,2021Q3,0.0381232477067147,0.025000000372529,17,0.2696649756106605
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2021,3,2021Q3,0.0829166679953535,0.1337500065565108,12,0.1569611552871997
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2021,3,2021Q3,-0.0712777785956859,-0.0199999958276748,15,0.1999511041304415
L100000100222,Huaibei Pingshan power station,Anhui,33.83392,116.831102,0,,0,2021,3,2021Q3,0.0252564119604917,0.0400000065565109,13,0.1748261004515053
L100000100223,Huainan Fengtai power station,Anhui,32.758,116.65,0,,0,2021,3,2021Q3,0.0614583283507575,0.1112499982118606,12,0.3388378996138245
L100000100225,Huainan Luohe power station,Anhui,32.68455,117.07511,0,,0,2021,3,2021Q3,0.0192156890955041,0.0100000007078051,17,0.2472502352937734
L100000100226,Huainan Tianji power station,Anhui,32.7465,116.8127,0,,0,2021,3,2021Q3,0.0292708346387371,-0.0091666625812649,16,0.3130329365201561
L100000100233,Lixin Banji power station,Anhui,32.897245,116.242561,0,,0,2021,3,2021Q3,-0.0268035711099704,0.0342857195064425,12,0.2848995632136879
L100000100237,Anqing power station,Anhui,30.541,117.1717,0,,0,2021,3,2021Q3,0.0569833326910156,0.0408333335071801,20,0.1800149916376036
L100000100240,Suzhou Qianyingzi power station,Anhui,33.5107954,116.9261351,0,,0,2021,3,2021Q3,-0.0503787943585352,0.0574999973177909,11,0.2920895482659654
L100000100242,Tongling Wanneng power station,Anhui,30.88181,117.76439,0,,0,2021,3,2021Q3,0.0736830406240187,0.0899999998509883,16,0.2022322241534896
L100000100245,Ma'anshan power station,Anhui,31.750737,118.4796925,0,,0,2021,3,2021Q3,0.1812962980733977,0.1500000059604644,9,0.4949493388207256
L100000100269,Chongqing Shuanghuai power station,Chongqing,30.1611074,106.5480599,1,CQ_pilot,2013,2021,3,2021Q3,0.1079583338772257,-0.0179166663438081,12,0.2954148689673778
L100000100272,Luohuang power station,Chongqing,29.347364,106.433182,1,CQ_pilot,2013,2021,3,2021Q3,0.1217948711262299,0.0633333325386047,13,0.2042493253457624
