gem_location_id,plant_name,province,latitude,longitude,treated,pilot,cohort_year,year,q,yq,so2_mean,so2_median,n_valid_days,so2_std
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2019,1,2019Q1,0.1571777767812212,0.0599999986588954,15,0.34986691186306706
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2019,2,2019Q2,0.14808333292603493,0.12999999895691872,16,0.26243227701963157
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2019,3,2019Q3,-0.01609333209693432,-0.0216666664928197,25,0.30390597361370486
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2019,4,2019Q4,0.06497727215967396,-0.07999999821186066,22,0.4092435994997255
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2020,1,2020Q1,-0.1411499950103462,0.00124999973922965,10,0.40942554253611063
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2020,2,2020Q2,0.07314492448273559,0.0900000035762786,23,0.20040985793635502
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2020,3,2020Q3,-0.02548888338108856,-0.0516666658222675,15,0.25603387633792457
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2020,4,2020Q4,0.08240832935553045,0.0008333325386047,20,0.2677607889003627
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2021,1,2021Q1,-0.13533333446020665,-0.089999996125698,23,0.5431762973211375
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2021,2,2021Q2,-0.010316672082990402,0.0249999994412064,20,0.3054567533114961
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2021,3,2021Q3,0.022697914275340732,0.0394999990239739,16,0.2764917354064665
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2021,4,2021Q4,0.03902666814625263,-0.0033333301544189,25,0.25937869493425825
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2022,1,2022Q1,0.005803926464389372,-0.093333326280117,17,0.47850761390841634
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2022,2,2022Q2,0.16432500097434968,0.2299999669194221,20,0.29490121497836
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2022,3,2022Q3,0.0880208323263408,0.03499999735504385,24,0.19573360633725193
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2022,4,2022Q4,0.03444444587720292,-0.0116666657850146,21,0.2990523612757578
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2023,1,2023Q1,0.05803703558113842,-0.0300000011920928,27,0.3705223417231436
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2023,2,2023Q2,0.06882609159726163,0.0649999901652336,23,0.2715677953496497
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2023,3,2023Q3,0.043854166229721145,0.0483333300799131,16,0.1428735780723459
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2023,4,2023Q4,0.007855078003004851,0.0,23,0.3860906585444727
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2024,1,2024Q1,0.20810605403543872,0.0899999998509883,22,0.38033376449801093
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2024,2,2024Q2,0.11578703397471043,0.16166666150093073,18,0.4294034182296573
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2024,3,2024Q3,0.09819871831971863,0.0558333341032266,26,0.22569853111318935
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2024,4,2024Q4,0.05492307446323909,-0.017500005662441198,26,0.4019956571456525
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2025,1,2025Q1,-0.034346669763326655,0.0833333358168602,25,0.3819349498469557
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2025,2,2025Q2,-0.0072727315127849475,-0.06333333253860465,22,0.3188486016670634
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2025,3,2025Q3,0.06695833685807882,0.0865000039339065,16,0.20158507830223987
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2025,4,2025Q4,-0.17140150950713592,-0.1783333346247673,22,0.5197298682851883
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2026,1,2026Q1,0.018614035491880617,0.0650000050663948,19,0.34315792123418665
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2026,2,2026Q2,0.017761905544570508,0.08833334036171431,14,0.4086303388935848
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2019,1,2019Q1,0.13594444418946902,0.0650000050663948,15,0.4225249966671463
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2019,2,2019Q2,-0.014999999354283016,0.0,15,0.18515437022939865
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2019,3,2019Q3,0.06219696795398539,0.0,22,0.2896601710607314
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2019,4,2019Q4,0.11725000040605664,0.04499999992549415,20,0.4457171142101084
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2020,1,2020Q1,-0.13875000216066838,-0.056250000372528954,10,0.35142222201904083
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2020,2,2020Q2,0.04937499930383638,0.013749999692663502,24,0.29856291801863155
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2020,3,2020Q3,0.06433333282669385,0.0075000002980232,15,0.20077854182722232
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2020,4,2020Q4,-0.048722220708926525,-0.0499999970197677,15,0.41581577853412827
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2021,1,2021Q1,-0.031041664071381092,-0.02874999865889545,24,0.49835867582574744
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2021,2,2021Q2,0.06149123187519998,0.135000005364418,19,0.28674519106903407
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2021,3,2021Q3,0.06249999751647314,0.20000000298023218,12,0.3735198106067188
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2021,4,2021Q4,0.005869561846813427,0.0100000007078051,23,0.40221800755530557
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2022,1,2022Q1,0.06133333469430605,0.0475000068545341,15,0.5530183998752128
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2022,2,2022Q2,0.1793650747055099,0.2125000059604644,21,0.271261177337437
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2022,3,2022Q3,0.1416666645867129,0.1462500020861625,24,0.1855202198006586
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2022,4,2022Q4,-0.0074999981412762,-0.010000005364418,19,0.1848287068963884
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2023,1,2023Q1,0.03714743113288512,0.0112499967217445,26,0.37889957957703185
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2023,2,2023Q2,0.013625003863126053,-0.0450000008568167,20,0.28340560245203456
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2023,3,2023Q3,0.09196428768336774,-0.025000000372529002,14,0.26896756248817594
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2023,4,2023Q4,0.007980772509024693,0.057500004768371554,26,0.33413695969767737
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2024,1,2024Q1,0.22462500166147942,0.0899999998509883,20,0.4705751497639441
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2024,2,2024Q2,0.2058888887365659,0.1899999976158142,15,0.2989962508106712
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2024,3,2024Q3,0.05302083554367224,0.05375000461935995,24,0.21687375829341884
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2024,4,2024Q4,-0.031762820596878356,0.01750000752508635,26,0.3940860365916162
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2025,1,2025Q1,-0.06105769139069779,0.1087500005960464,26,0.5823285868800493
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2025,2,2025Q2,0.06862499788403512,0.0199999958276749,20,0.3685667634323542
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2025,3,2025Q3,0.07867647554068004,0.1150000095367431,17,0.26348196403415375
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2025,4,2025Q4,-0.16236841737439758,-0.1550000011920929,19,0.6147082986633543
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2026,1,2026Q1,-0.060307023360541,0.0550000071525573,19,0.3818863866728801
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2026,2,2026Q2,-0.08192307244126613,-0.0700000002980232,13,0.4885140558486918
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2019,1,2019Q1,-0.014458334306254983,-0.0150000005960464,16,0.11195983793060865
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2019,2,2019Q2,0.07961111428836981,0.0516666583716869,15,0.2445523237056148
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2019,3,2019Q3,-0.009983333013951805,0.05666666477918619,20,0.2610165951806598
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2019,4,2019Q4,-0.057416663039475666,-0.04333333484828465,20,0.333715242634934
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2020,1,2020Q1,0.08071428537368773,0.2916666567325592,7,0.4394154980295383
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2020,2,2020Q2,-0.05884614816078774,0.0483333282172679,13,0.4044894831050156
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2020,3,2020Q3,0.14256410343715775,0.1516666561365127,13,0.18787014735342172
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2020,4,2020Q4,0.2585370349180367,0.14833333715796465,18,0.4681340196927208
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2021,1,2021Q1,0.22310527365066504,0.20333331823349,19,0.5990879320649151
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2021,2,2021Q2,0.1528571495520217,0.2325000166893005,14,0.20926043011980652
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2021,3,2021Q3,0.13364583812654016,0.15499999374151224,16,0.18232066074460873
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2021,4,2021Q4,0.10626666374504566,0.131666675209999,25,0.37863462863150477
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2022,1,2022Q1,0.10749999247491358,0.14833333343267435,16,0.2820730209809099
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2022,2,2022Q2,0.057952384597488825,0.0509999934583902,14,0.37280757055812697
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2022,3,2022Q3,0.02817544115609243,0.0300000105053186,19,0.21239197160491433
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2022,4,2022Q4,-0.07212962846582133,-0.11033333092927924,18,0.3678557775131735
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2023,1,2023Q1,0.05445614908086626,0.0800000056624412,19,0.38549448007984644
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2023,2,2023Q2,-0.04120588083477584,0.0299999993294477,17,0.2823153104632278
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2023,3,2023Q3,0.1684444437424342,0.1816666722297668,15,0.3676752749838327
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2023,4,2023Q4,-0.04967424375089732,-0.0166666693985462,22,0.3894096500183964
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2024,1,2024Q1,0.26289215333321514,0.2066666632890701,17,0.6220868299107508
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2024,2,2024Q2,0.23263331688940525,0.22666664421558375,10,0.39670599588560995
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2024,3,2024Q3,0.050347823487675705,0.0216666664928197,23,0.21589022871503757
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2024,4,2024Q4,-0.019311593764502068,-0.0350000150501728,23,0.39563245671664327
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2025,1,2025Q1,-0.07871211997487328,0.0066666714847088,22,0.5433006958254555
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2025,2,2025Q2,-0.005454544739967052,0.0416666623204946,22,0.3159043546339284
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2025,3,2025Q3,-0.008625002810731528,-0.02833333238959305,24,0.2753277537057887
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2025,4,2025Q4,0.1605740646935171,0.11833332106471055,18,0.2541867614040213
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2026,1,2026Q1,0.02448717160866809,0.0466666631400585,13,0.25736501428789627
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2026,2,2026Q2,0.18491667136549952,0.2199999839067459,10,0.4185476822559268
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2019,1,2019Q1,0.1236888907228907,0.0528571344912052,15,0.3339240588969247
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2019,2,2019Q2,0.08487946458626539,0.0342857139185071,16,0.2573372418208075
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2019,3,2019Q3,0.011447620568797001,-0.00999999884516,25,0.2554593488588198
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2019,4,2019Q4,0.05495951864868402,0.0854285769164562,20,0.353157947913002
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2020,1,2020Q1,-0.10496190097182989,-0.01100000180304045,10,0.35870579675262754
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2020,2,2020Q2,-4.120977022327924e-05,0.048571428284049,26,0.2806414194969028
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2020,3,2020Q3,0.02340225865574261,-0.0149999996647238,19,0.24525838888992568
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2020,4,2020Q4,0.031183330807834864,-0.00249999295920135,20,0.28505962741096214
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2021,1,2021Q1,-0.0903928572910705,0.014285709176744533,24,0.5013597979562728
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2021,2,2021Q2,-0.00466191123705359,0.04183333739638325,20,0.2503126855768187
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2021,3,2021Q3,0.03812324770671478,0.025000000372529,17,0.26966497561066055
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2021,4,2021Q4,0.04274305829312652,0.0164285819046199,24,0.3011552521465089
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2022,1,2022Q1,-0.027552084415219724,-0.017857141792774152,16,0.5283218729876769
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2022,2,2022Q2,0.17600621193971322,0.2171428650617599,23,0.24740124442092812
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2022,3,2022Q3,0.11307523898780344,0.1357142776250839,25,0.16414402523555555
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2022,4,2022Q4,0.06206689424635399,0.0228571388870477,21,0.2540088550785428
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2023,1,2023Q1,0.07973168994514987,0.04714285582303995,26,0.37083961464800963
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2023,2,2023Q2,0.04139455953346832,-0.051428560167551,21,0.20878663493698307
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2023,3,2023Q3,0.009962410237149968,-0.0300000011920928,19,0.17971689824749845
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2023,4,2023Q4,0.03336861322599428,0.0539999715983867,27,0.31825990851507613
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2024,1,2024Q1,0.25669048103154635,0.10857142508029935,24,0.4073317844993911
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2024,2,2024Q2,0.21905058639822525,0.21714285016059875,16,0.22009014962438708
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2024,3,2024Q3,0.08879167047728384,0.08428571000695224,28,0.2217072821092937
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2024,4,2024Q4,0.04625935799309185,0.0328571386635303,28,0.4876666494292198
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2025,1,2025Q1,-0.025062610429746144,0.0957142785191536,27,0.44942693183059224
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2025,2,2025Q2,0.0052878781729801165,-0.008571426849812248,22,0.3204041771713919
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2025,3,2025Q3,0.03885463532060384,0.1357142776250839,19,0.26108098330605095
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2025,4,2025Q4,-0.17481291861761183,-0.1942857056856155,21,0.5584865650987275
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2026,1,2026Q1,-0.03945238627493382,0.07250000908970824,20,0.35970944409770617
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2026,2,2026Q2,-0.046007325908599,0.061428565531969,13,0.35991383462539533
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2019,1,2019Q1,0.030488885939121246,-0.0216666851192712,15,0.2371767080351867
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2019,2,2019Q2,0.03975490053348681,0.0416666679084301,17,0.2543677000238961
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2019,3,2019Q3,0.0917681149004594,0.0900000035762786,23,0.14668744081308205
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2019,4,2019Q4,0.10536666689440607,0.0724999979138374,20,0.3977086338498652
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2020,1,2020Q1,0.17077777460217472,0.2233333438634872,15,0.21818775945019617
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2020,2,2020Q2,0.09857142854127146,0.0399999916553497,21,0.2362603844386733
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2020,3,2020Q3,0.020256410137965135,0.0399999991059303,13,0.29273839330922063
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2020,4,2020Q4,0.04871053229037083,0.1000000014901161,19,0.3830693137092304
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2021,1,2021Q1,0.02492753485136705,0.1083333417773246,23,0.3918318457412311
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2021,2,2021Q2,-0.007166671042796233,0.006666666478849901,20,0.25392134868471233
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2021,3,2021Q3,0.08291666799535352,0.13375000655651087,12,0.15696115528719973
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2021,4,2021Q4,-0.0722463742789367,-0.0616666674613952,23,0.44598902767919263
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2022,1,2022Q1,-0.08789582701865581,-0.0916666649281978,16,0.226283379702031
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2022,2,2022Q2,0.06470453965646976,0.0674999933689832,22,0.2761423478714695
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2022,3,2022Q3,0.04980666859075427,0.020000010728836,25,0.16578439360530733
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2022,4,2022Q4,0.1265166701748967,0.16416666656732554,20,0.3536695352406201
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2023,1,2023Q1,0.02941333728531996,0.036666665226221,25,0.4633194556955841
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2023,2,2023Q2,0.048257580704309716,0.04166666697710745,22,0.3722473953107113
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2023,3,2023Q3,0.06381578880705331,0.044999998062849,19,0.19366975017981883
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2023,4,2023Q4,-0.06491358005614192,0.0283333454281091,27,0.3864221567611604
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2024,1,2024Q1,0.011515151116658346,0.04333334136754272,22,0.40568412154944555
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2024,2,2024Q2,0.2120714323329074,0.1599999964237213,14,0.27962834333808295
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2024,3,2024Q3,0.1481587325799323,0.050000000745058,21,0.28071521571272506
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2024,4,2024Q4,0.04229334158357233,-0.0099999979138374,25,0.44412088672806715
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2025,1,2025Q1,0.03406249343728026,0.05833333358168595,24,0.49627669550998266
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2025,2,2025Q2,0.14233332878599564,0.0225000083446502,25,0.2799569987690393
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2025,3,2025Q3,0.02157407767501556,-0.00166666728910055,18,0.19420903557477
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2025,4,2025Q4,0.035350860635701,-0.031666662544012,19,0.514937219015746
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2026,1,2026Q1,-0.07004902139306068,-0.1075000017881393,17,0.34815939865181755
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2026,2,2026Q2,0.1723611162354549,0.1158333346247673,12,0.36915509889088116
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2019,1,2019Q1,0.033266664420564966,0.0700000002980232,15,0.3067622667004257
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2019,2,2019Q2,-0.05472916923463344,-0.0961666740477085,16,0.3743418879759796
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2019,3,2019Q3,0.034444447340709825,0.0120000001043081,21,0.21415568706983726
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2019,4,2019Q4,0.1051666721701622,0.0725000016391277,20,0.3785027089742209
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2020,1,2020Q1,0.06347223225748166,-0.0183333264430985,12,0.46492231914249216
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2020,2,2020Q2,0.12119791406439615,0.0983333252370357,16,0.1867003847260274
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2020,3,2020Q3,0.08683334048837421,0.0658333338797092,10,0.21040151319137051
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2020,4,2020Q4,0.06509803268401061,0.0883333310484886,17,0.28082248704073903
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2021,1,2021Q1,0.1251754386987733,0.0750000104308128,19,0.5685667705483397
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2021,2,2021Q2,0.018055553444557716,0.03500000108033415,18,0.26681752470078746
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2021,3,2021Q3,-0.07127777859568596,-0.0199999958276748,15,0.19995110413044154
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2021,4,2021Q4,0.011214287419404292,0.020000000949949,28,0.29611233890279043
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2022,1,2022Q1,0.1061904744378158,0.1183333359658718,14,0.2168957600798235
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2022,2,2022Q2,0.19140350813732332,0.1500000059604644,19,0.3239361726412475
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2022,3,2022Q3,0.03226086936648126,0.0050000012852251,23,0.1331619676064668
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2022,4,2022Q4,0.1076904744619415,0.2266666442155838,21,0.3173521237101324
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2023,1,2023Q1,0.09121666653081775,0.0574999991804361,20,0.32052454951750436
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2023,2,2023Q2,0.11345237830565089,0.0624999962747097,21,0.3202477539804412
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2023,3,2023Q3,0.12259803197401409,0.0949999988079071,17,0.2532781330641295
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2023,4,2023Q4,-0.21462499959549555,-0.1958333253860473,24,0.5257016736922864
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2024,1,2024Q1,0.09425927005294296,0.055000003427267054,18,0.33971296311193194
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2024,2,2024Q2,0.10484614796363391,0.1299999952316284,13,0.2405899939920544
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2024,3,2024Q3,0.0650892883672246,0.0258333329111337,28,0.23309096628644518
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2024,4,2024Q4,0.04412121181799607,0.004999988712370399,22,0.36584530038876045
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2025,1,2025Q1,0.036680556096447,0.10850000753998751,24,0.39072495929890166
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2025,2,2025Q2,0.06399999660524457,-0.0224999953061342,22,0.2803809560965104
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2025,3,2025Q3,0.03368840516423401,-0.0066666677594184,23,0.14126841150886685
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2025,4,2025Q4,0.32226192618587185,0.0891666710376739,14,1.0636789042318764
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2026,1,2026Q1,0.07540477912074753,0.04999999329447745,14,0.4952987162272462
